Row ID,Order ID,Ship Date,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,Loss Flag,Month Extraction
3771,CA-2020-155530,17/12/2022,21/12/2020,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables," $2,003.52 ",6,20.00%, $-325.57 ,Loss,December
5466,CA-2018-146591,19/01/2020,20/01/2018,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine, $181.47 ,5,70.00%, $-320.60 ,Loss,January
680,US-2021-119438,18/03/2023,23/03/2021,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System, $182.99 ,3,80.00%, $-320.24 ,Loss,March
4083,US-2021-151316,24/06/2023,30/06/2021,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System, $182.99 ,3,80.00%, $-320.24 ,Loss,June
7238,CA-2020-164924,10/07/2022,10/07/2020,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner", $341.99 ,3,70.00%, $-319.19 ,Loss,July
400,CA-2020-108987,08/09/2022,10/09/2020,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"," $2,396.27 ",4,32.00%, $-317.15 ,Loss,September
468,US-2019-101399,17/01/2021,24/01/2019,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection, $254.74 ,7,60.00%, $-312.06 ,Loss,January
6647,US-2020-127334,15/12/2022,21/12/2020,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops, $564.20 ,3,50.00%, $-304.67 ,Loss,December
7772,CA-2020-108196,25/11/2022,02/12/2020,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System, $456.59 ,2,70.00%, $-304.39 ,Loss,December
7879,CA-2020-160241,29/11/2022,04/12/2020,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""", $242.18 ,4,60.00%, $-302.72 ,Loss,December
2592,US-2020-115455,08/09/2022,14/09/2020,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture, $601.47 ,3,50.00%, $-300.74 ,Loss,September
4459,CA-2021-105851,13/03/2023,20/03/2021,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener," $1,332.50 ",2,20.00%, $-299.81 ,Loss,March
6431,CA-2018-165764,03/11/2020,07/11/2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables, $945.04 ,6,40.00%, $-299.26 ,Loss,November
378,US-2021-134481,27/08/2023,01/09/2021,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"," $1,488.42 ",7,30.00%, $-297.68 ,Loss,September
1563,US-2021-102890,30/06/2023,30/06/2021,Same Day,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table," $1,044.63 ",5,40.00%, $-295.98 ,Loss,June
6713,CA-2021-107629,14/12/2023,14/12/2021,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle", $266.35 ,6,60.00%, $-292.99 ,Loss,December
7784,CA-2020-162236,04/11/2022,06/11/2020,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables, $876.30 ,10,40.00%, $-292.10 ,Loss,November
1003,CA-2019-124891,31/07/2021,31/07/2019,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top"," $1,090.78 ",7,40.00%, $-290.88 ,Loss,July
7293,CA-2021-109183,04/12/2023,09/12/2021,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer, $649.00 ,2,50.00%, $-272.58 ,Loss,December
3860,CA-2021-154039,17/02/2023,22/02/2021,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table", $480.96 ,3,50.00%, $-269.34 ,Loss,February
1083,US-2020-143819,01/03/2022,05/03/2020,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables, $836.59 ,8,40.00%, $-264.92 ,Loss,March
5659,CA-2020-145261,18/12/2022,21/12/2020,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables", $377.45 ,5,50.00%, $-264.22 ,Loss,December
1834,CA-2021-162691,01/08/2023,07/08/2021,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer," $1,439.98 ",3,40.00%, $-264.00 ,Loss,August
329,US-2020-141544,30/08/2022,01/09/2020,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs, $786.74 ,4,30.00%, $-258.50 ,Loss,September
3045,CA-2019-135174,30/04/2021,02/05/2019,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone," $1,022.97 ",5,40.00%, $-255.74 ,Loss,May
8137,CA-2020-118073,12/08/2022,16/08/2020,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables, $562.29 ,7,45.00%, $-255.59 ,Loss,August
3588,CA-2021-121839,24/09/2023,28/09/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5," $1,169.69 ",3,40.00%, $-253.43 ,Loss,September
264,US-2018-106992,19/09/2020,21/09/2018,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer," $2,519.96 ",7,40.00%, $-252.00 ,Loss,September
8943,CA-2020-159023,03/11/2022,05/11/2020,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer, $179.99 ,3,70.00%, $-251.99 ,Loss,November
9087,CA-2020-143406,26/09/2022,30/09/2020,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup, $93.03 ,2,80.00%, $-251.19 ,Loss,September
5956,CA-2018-155796,11/11/2020,15/11/2018,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors", $521.96 ,4,50.00%, $-250.54 ,Loss,November
5017,CA-2018-153850,24/11/2020,29/11/2018,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4," $1,502.38 ",4,40.00%, $-250.40 ,Loss,November
8950,CA-2021-150910,22/12/2023,28/12/2021,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top", $934.96 ,6,40.00%, $-249.32 ,Loss,December
233,US-2021-100930,07/04/2023,12/04/2021,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops, $620.61 ,3,45.00%, $-248.25 ,Loss,April
4791,CA-2019-104346,11/12/2021,16/12/2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables, $364.95 ,5,50.00%, $-248.17 ,Loss,December
7995,US-2019-165743,20/11/2021,23/11/2019,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases, $145.76 ,6,70.00%, $-247.80 ,Loss,November
214,CA-2019-146262,02/01/2021,09/01/2019,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine, $452.45 ,5,50.00%, $-244.32 ,Loss,January
177,US-2021-152366,21/04/2023,25/04/2021,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection", $97.26 ,4,80.00%, $-243.16 ,Loss,April
9130,CA-2020-130911,24/03/2022,26/03/2020,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases, $301.47 ,3,50.00%, $-241.18 ,Loss,March
3176,US-2021-132059,23/09/2023,29/09/2021,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors", $180.59 ,2,70.00%, $-240.78 ,Loss,September
6286,CA-2020-125080,21/10/2022,26/10/2020,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables", $661.18 ,2,40.00%, $-231.41 ,Loss,October
7221,CA-2021-154760,09/01/2023,13/01/2021,Standard Class,BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System, $274.49 ,3,70.00%, $-228.74 ,Loss,January
1690,CA-2018-142839,16/08/2020,20/08/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables, $853.09 ,6,40.00%, $-227.49 ,Loss,August
7176,US-2021-141677,26/03/2023,30/03/2021,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers, $87.17 ,8,80.00%, $-226.64 ,Loss,March
1821,CA-2020-168956,16/02/2022,20/02/2020,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room, $92.06 ,6,80.00%, $-225.56 ,Loss,February
2404,US-2020-110170,27/09/2022,03/10/2020,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak, $956.66 ,7,32.00%, $-225.10 ,Loss,October
4267,US-2020-131611,05/11/2022,09/11/2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak, $956.66 ,7,32.00%, $-225.10 ,Loss,November
2540,CA-2019-113404,16/07/2021,16/07/2019,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs," $1,348.70 ",6,20.00%, $-219.16 ,Loss,July
5543,CA-2020-134936,19/12/2022,25/12/2020,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine", $455.97 ,6,50.00%, $-218.87 ,Loss,December
558,CA-2020-113243,10/06/2022,15/06/2020,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables," $1,335.68 ",4,20.00%, $-217.05 ,Loss,June
7555,CA-2018-114181,10/05/2020,14/05/2018,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase, $349.97 ,7,50.00%, $-216.98 ,Loss,May
9604,CA-2020-129861,17/06/2022,23/06/2020,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table, $376.87 ,3,40.00%, $-213.56 ,Loss,June
3911,CA-2019-167010,05/04/2021,10/04/2019,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order", $352.45 ,5,50.00%, $-211.47 ,Loss,April
3834,CA-2018-105984,24/11/2020,24/11/2018,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)," $1,049.97 ",5,40.00%, $-209.99 ,Loss,November
4722,CA-2018-106229,07/06/2020,11/06/2018,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base", $268.94 ,3,50.00%, $-209.77 ,Loss,June
9220,US-2019-164238,16/08/2021,20/08/2019,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak, $301.47 ,3,50.00%, $-205.00 ,Loss,August
947,US-2019-140200,26/07/2021,28/07/2019,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table, $393.17 ,3,50.00%, $-204.45 ,Loss,July
1410,US-2020-122245,25/09/2022,30/09/2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table, $393.17 ,3,50.00%, $-204.45 ,Loss,September
289,CA-2020-112697,18/12/2022,20/12/2020,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener, $961.48 ,5,20.00%, $-204.31 ,Loss,December
8573,CA-2018-121629,28/11/2020,02/12/2018,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit, $998.85 ,5,40.00%, $-199.77 ,Loss,December
7248,US-2018-127978,03/03/2020,08/03/2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine, $302.45 ,5,50.00%, $-199.62 ,Loss,March
8411,CA-2020-130820,15/11/2022,15/11/2020,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables, $630.02 ,4,40.00%, $-199.51 ,Loss,November
5415,US-2021-125647,23/09/2023,28/09/2021,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum, $73.18 ,6,80.00%, $-197.58 ,Loss,September
3481,CA-2020-131289,08/12/2022,14/12/2020,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables," $1,421.66 ",6,20.00%, $-195.48 ,Loss,December
8984,CA-2020-110898,06/03/2022,12/03/2020,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets, $159.04 ,5,60.00%, $-194.82 ,Loss,March
3799,CA-2021-147760,04/11/2023,05/11/2021,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables, $523.76 ,3,40.00%, $-192.05 ,Loss,November
7360,US-2018-115189,30/12/2020,03/01/2019,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables, $523.76 ,3,40.00%, $-192.05 ,Loss,January
7867,CA-2019-143364,14/07/2021,19/07/2019,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black", $127.76 ,6,70.00%, $-191.65 ,Loss,July
8247,CA-2019-129217,10/05/2021,10/05/2019,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge, $70.97 ,5,80.00%, $-191.62 ,Loss,May
7968,CA-2020-157707,10/10/2022,12/10/2020,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled", $90.88 ,3,70.00%, $-190.85 ,Loss,October
4474,CA-2021-121300,29/09/2023,29/09/2021,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series, $344.22 ,2,40.00%, $-189.32 ,Loss,September
8180,CA-2019-112767,02/08/2021,06/08/2019,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table, $277.50 ,4,50.00%, $-188.70 ,Loss,August
8071,CA-2021-151750,01/01/2023,05/01/2021,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats", $141.42 ,5,60.00%, $-187.38 ,Loss,January
6137,CA-2019-105613,18/10/2021,22/10/2019,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection, $73.16 ,6,80.00%, $-186.57 ,Loss,October
5506,CA-2021-127782,02/11/2023,06/11/2021,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster, $859.20 ,4,40.00%, $-186.16 ,Loss,November
6660,CA-2021-135937,20/02/2023,27/02/2021,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table, $386.91 ,9,50.00%, $-185.72 ,Loss,February
